"vessel_rnpa","name","port","economic_unit","src","seg_id","point_in_seg","datetime","lat","lon","sea","eez","mpa","fishing_region","distance_from_port_m","distance_from_shore_m","depth_m","reported_speed","course","year","month","distance_to_last_m","hours","implied_speed_knots"
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55124,2018-03-13 17:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.92653426007923,1,0.00266011569118749
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55125,2018-03-13 18:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55126,2018-03-13 19:39:00,18.76807,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55127,2018-03-13 20:39:00,18.76808,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,3.218,100,2018,3,2.38387448040288,1,0.00128718924427801
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55128,2018-03-13 21:39:00,18.76807,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55129,2018-03-13 22:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601289096569,1,0.00165551451995988
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55130,2018-03-13 23:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,1.609,327,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55131,2018-03-14 00:39:00,18.76803,-95.76373,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601306287732,1,0.00165551461278473
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55132,2018-03-14 01:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.21600199133463,1,0.00227645895860401
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55133,2018-03-14 02:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55134,2018-03-14 03:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55135,2018-03-14 04:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
